121.572,23.8105,2024,4,23,4,7.1,11,44,2
121.578,23.8715,2024,4,23,3.6,11.9,11,31,58
121.574,23.8692,2024,4,23,3.6,6.7,11,31,48
121.566,23.9125,2024,4,23,3.1,8.7,11,15,39
121.562,23.9132,2024,4,23,3.2,4.9,11,15,26
121.518,23.7625,2024,4,23,3.2,11.1,10,57,37
121.562,23.898,2024,4,23,3.2,2.6,10,54,19
121.562,23.8168,2024,4,23,3.5,6.8,10,38,41
121.556,23.9138,2024,4,23,3.2,8.8,10,34,42
121.549,23.8603,2024,4,23,4.4,5.4,10,27,5
121.578,23.8628,2024,4,23,3.4,10.2,10,25,34
121.602,23.8895,2024,4,23,4.7,8,10,23,51
121.546,23.8572,2024,4,23,3.9,9.9,10,22,35
121.548,23.8543,2024,4,23,5.4,9.1,10,21,0
121.593,23.9153,2024,4,23,3.7,9.6,10,18,37
121.574,23.9455,2024,4,23,3.3,6.6,10,8,15
121.558,23.8228,2024,4,23,3.8,7.9,10,7,28
121.566,23.8157,2024,4,23,3.9,6.8,10,5,12
121.598,23.896,2024,4,23,3.6,8.8,10,1,10
121.57,23.7928,2024,4,23,3.5,7.4,9,48,9
121.617,23.8503,2024,4,23,4.1,9.9,9,46,19
121.565,23.8118,2024,4,23,5.4,8.5,9,45,46
121.576,23.8483,2024,4,23,3.5,9.7,9,37,33
121.552,23.8388,2024,4,23,3.6,6.6,9,28,16
121.526,23.8535,2024,4,23,4.7,7.8,9,22,43
121.516,23.7318,2024,4,23,4,5.5,9,22,18
121.583,23.8438,2024,4,23,3.6,8.4,9,21,19
121.533,23.8922,2024,4,23,4.7,7.6,9,19,33
121.577,23.7122,2024,4,23,3.7,6.6,9,15,0
121.516,23.7362,2024,4,23,3.8,5.8,9,13,42
121.6,23.7202,2024,4,23,4.2,7.6,9,10,1
121.592,23.9038,2024,4,23,3.4,8.7,9,8,36
121.569,23.7645,2024,4,23,3.5,5.1,9,2,40
121.62,23.9188,2024,4,23,3.4,11.1,8,57,25
121.531,23.859,2024,4,23,4.4,8.1,8,55,29
121.574,23.8947,2024,4,23,3.1,11.7,8,52,36
121.629,23.8393,2024,4,23,3.6,5.3,8,50,56
121.571,23.8932,2024,4,23,3.1,6.4,8,48,24
121.576,23.8093,2024,4,23,3.2,8.7,8,47,58
121.596,23.8953,2024,4,23,3.7,10.2,8,46,36
121.577,23.8017,2024,4,23,3.6,6.9,8,44,57
121.607,23.8687,2024,4,23,3.2,2.3,8,42,31
121.542,23.8722,2024,4,23,3.4,5,8,35,33
121.546,23.8297,2024,4,23,3.9,7.4,8,32,16
121.508,23.8697,2024,4,23,3,11.7,8,28,37
121.518,23.8668,2024,4,23,3.4,6.9,8,27,35
121.564,23.8513,2024,4,23,3.4,9.7,8,25,12
121.567,23.8462,2024,4,23,3.3,9.9,8,24,57
121.539,23.8673,2024,4,23,3.8,7.7,8,21,10
121.58,23.924,2024,4,23,3.4,11.1,8,20,20
121.624,23.848,2024,4,23,3.3,8.8,8,19,56
121.56,23.8508,2024,4,23,4.8,2.3,8,16,28
121.584,23.89,2024,4,23,4.5,2.8,8,15,34
121.637,23.8587,2024,4,23,3.5,15.7,8,13,35
121.549,23.7442,2024,4,23,4,4.7,8,12,40
121.605,23.907,2024,4,23,5.1,9,8,11,2
121.559,23.8765,2024,4,23,3.6,7.7,8,10,33
121.528,23.8703,2024,4,23,4.4,4.5,8,10,10
121.484,23.7387,2024,4,23,3.4,3.7,8,8,3
121.546,23.8003,2024,4,23,4.3,10,8,6,29
121.534,23.8048,2024,4,23,4.6,5,8,6,4
121.558,23.8897,2024,4,23,4.7,5.6,8,4,49
121.549,23.9052,2024,4,23,5.4,7,8,4,24
121.572,23.8352,2024,4,23,6.1,11.7,8,4,5
121.584,23.7892,2024,4,23,4.5,7.5,8,3,49
121.577,23.8583,2024,4,23,3.4,9.7,7,54,56
121.565,23.9268,2024,4,23,3.2,7.7,7,45,33
121.561,23.9077,2024,4,23,4.3,5,7,38,45
121.54,23.8302,2024,4,23,3.6,7.4,7,36,58
121.575,23.8387,2024,4,23,4.6,5,7,35,38
121.553,23.7425,2024,4,23,3.5,6.4,7,31,22
121.486,23.7562,2024,4,23,3.3,9,7,21,45
121.59,23.9182,2024,4,23,4.1,3,7,17,7
121.58,23.7362,2024,4,23,4.1,6.1,7,16,10
121.62,23.837,2024,4,23,3.8,6.2,7,3,31
121.501,23.7342,2024,4,23,4.6,3.6,7,2,43
121.565,23.8828,2024,4,23,3.8,6.8,7,1,58
121.455,23.7873,2024,4,23,4.6,14.5,6,26,20
