date,time,lat,lon,depth,ML,nstn,dmin,gap,trms,ERH,ERZ,fixed,nph,quality
2021-04-07,12:15:22.13,24.0232,121.5908,30.66,1.83,22,6.60,162,0.25,0.80,0.60,F,38,C
2021-04-07,13:19:36.02,23.8470,121.4622,17.38,4.94,99,4.40,35,0.32,0.10,0.10,F,254,B
2021-04-07,16:35:02.13,23.9435,121.6527,43.61,3.21,99,5.30,94,0.32,0.20,0.20,F,271,C
2021-04-07,21:50:52.32,24.0420,121.6640,48.68,1.95,17,7.40,206,0.28,1.20,1.20,F,29,D
2021-04-08,11:11:48.70,23.5713,121.5298,20.07,1.04,14,15.00,193,0.27,0.50,0.40,F,27,C
2021-04-09,03:31:22.41,24.1037,121.6230,34.13,2.18,35,3.10,175,0.35,0.40,0.30,F,70,C
2021-04-09,07:40:15.64,24.2673,121.6872,29.01,2.55,31,7.70,104,0.36,0.80,0.60,F,52,B
2021-04-09,07:41:49.83,24.2628,121.6788,32.43,2.33,16,8.70,145,0.44,1.60,1.20,F,25,C
2021-04-09,08:10:53.26,24.2760,121.7028,29.67,3.79,99,5.80,80,0.29,0.20,0.10,F,188,B
2021-04-09,08:41:43.97,24.2782,121.6962,28.39,2.92,78,6.30,97,0.27,0.20,0.20,F,145,B
2021-04-09,09:05:21.16,24.1320,121.5720,18.75,2.56,43,5.20,88,0.23,0.20,0.20,F,85,B
2021-04-09,20:01:38.62,24.0760,121.6858,42.96,3.58,99,8.30,80,0.31,0.10,0.10,F,301,B
2021-04-10,01:10:09.18,24.0833,121.6673,44.69,3.18,95,6.40,91,0.31,0.30,0.20,F,173,C
2021-04-10,01:28:52.92,23.9673,121.5045,48.44,1.80,15,1.20,84,0.26,0.50,0.60,F,23,B
2021-04-10,15:06:16.33,23.8985,121.6655,40.36,2.02,27,16.10,204,0.32,0.50,0.50,F,51,D
2021-04-10,15:17:07.63,24.0063,121.4913,38.79,1.84,29,4.50,108,0.30,0.40,0.40,F,53,B
2021-04-10,21:29:48.28,24.0697,121.6457,46.56,2.12,39,4.30,173,0.34,0.70,0.50,F,71,C
2021-04-11,01:04:28.02,23.8703,121.4770,14.44,2.28,33,7.40,63,0.26,0.20,0.20,F,64,B
2021-04-11,04:44:40.81,24.1025,121.6867,46.87,2.27,45,8.70,94,0.29,0.40,0.40,F,80,B
2021-04-11,12:11:15.75,23.8673,121.4592,18.35,2.76,71,6.40,41,0.29,0.20,0.20,F,123,B
2021-04-11,16:17:07.89,23.9557,121.5572,36.82,2.05,29,6.10,72,0.45,1.30,1.30,F,46,A
2021-04-11,19:36:19.54,23.8500,121.6665,40.96,2.15,40,8.90,142,0.50,1.30,1.40,F,65,C
2021-04-12,01:08:08.39,24.0058,121.6798,30.17,4.09,99,7.60,104,0.50,0.60,0.40,F,239,B
2021-04-12,01:55:21.41,23.8117,121.4180,25.75,2.65,55,2.40,46,0.27,0.20,0.30,F,100,B
2021-04-12,03:12:58.53,24.1685,121.5900,13.80,2.53,36,0.80,64,0.32,0.20,0.20,F,71,B
2021-04-12,11:38:56.73,23.6560,121.4658,18.59,1.56,16,4.20,143,0.23,0.60,0.70,F,29,C
2021-04-12,16:51:56.51,23.7987,121.4417,8.03,1.38,32,1.50,78,0.38,0.20,0.20,F,59,B
2021-04-13,01:04:43.78,24.2485,121.7262,14.71,2.43,34,6.90,178,0.35,0.70,0.60,F,65,C
2021-04-13,10:18:21.46,23.8152,121.4560,11.85,2.50,70,1.50,57,0.30,0.10,0.20,F,136,B
2021-04-13,10:18:56.63,23.8125,121.4500,11.68,1.40,16,0.90,84,0.31,0.30,0.30,F,27,B
2021-04-13,13:21:22.99,23.5763,121.5980,38.01,2.85,99,15.50,117,0.36,0.20,0.20,F,208,C
2021-04-13,14:59:56.08,24.2445,121.7102,45.84,2.12,43,8.00,126,0.34,0.40,0.40,F,83,C
2021-04-13,20:34:48.26,23.6720,121.2680,12.90,1.17,10,13.10,126,0.31,0.60,0.80,F,16,C
2021-04-14,02:22:50.21,23.8568,121.6292,46.72,2.08,16,5.90,212,0.33,1.50,1.70,F,28,D
2021-04-14,04:02:36.07,23.8895,121.6910,31.17,2.05,14,12.30,220,0.28,1.40,1.10,F,19,D
2021-04-14,04:03:34.56,23.9122,121.4250,13.96,1.30,9,9.10,80,0.27,0.90,1.50,F,16,A
2021-04-14,12:13:49.37,23.9372,121.5815,8.26,2.97,99,4.30,60,0.36,0.20,0.20,F,200,B
2021-04-14,17:14:36.20,24.1425,121.4860,5.58,2.72,80,7.10,37,0.33,0.10,0.20,F,146,C
2021-04-15,00:26:28.26,24.0792,121.6317,9.62,1.70,13,2.70,175,0.35,1.10,0.70,F,25,C
2021-04-15,17:46:16.30,23.4693,121.3098,11.87,2.18,55,4.20,91,0.32,0.20,0.20,F,103,C
2021-04-15,18:39:31.90,23.6883,121.7213,31.19,2.43,83,17.80,133,0.30,0.20,0.20,F,153,B
2021-04-15,21:47:28.53,23.4787,121.5447,36.28,2.25,66,20.30,114,0.33,0.20,0.20,F,127,C
2021-04-16,00:48:26.01,24.1830,121.5998,18.61,2.42,31,1.10,97,0.42,0.70,0.80,F,59,B
2021-04-16,04:25:01.39,23.5155,121.5762,41.95,1.95,9,23.70,251,0.27,1.20,1.50,F,17,C
2021-04-16,08:58:11.03,24.0570,121.5188,19.10,3.66,99,9.10,32,0.27,0.10,0.10,F,212,B
2021-04-16,19:03:07.98,24.0827,121.6137,8.09,1.21,15,0.90,160,0.35,0.90,0.50,F,26,C
2021-04-17,05:15:12.86,23.9312,121.5410,42.27,1.54,10,6.20,149,0.36,0.80,0.90,F,20,C
2021-04-17,06:48:31.37,23.7665,121.6270,33.25,1.82,23,7.00,138,0.32,1.00,0.60,F,45,C
2021-04-17,09:11:47.61,23.5620,121.5300,33.30,2.40,37,15.80,122,0.36,0.40,0.50,F,63,C
2021-04-17,20:19:39.88,23.6170,121.7055,32.76,2.52,61,19.00,155,0.29,0.30,0.20,F,109,C
2021-04-17,22:41:04.06,24.1440,121.7043,8.21,2.70,87,8.40,98,0.42,0.20,0.20,F,170,C
2021-04-18,06:18:07.20,23.8092,121.7077,44.13,2.10,24,15.00,151,0.32,0.70,0.70,F,43,C
2021-04-18,12:14:49.89,23.5088,121.4932,24.11,1.30,16,15.20,227,0.35,1.70,0.90,F,26,D
2021-04-18,14:11:39.58,23.8712,121.4847,16.30,5.80,99,7.90,66,0.26,0.10,0.10,F,309,B
2021-04-18,14:11:58.55,23.8852,121.4423,13.47,4.58,11,8.10,76,0.24,0.80,0.80,F,17,A
2021-04-18,14:12:28.48,23.9002,121.3863,13.07,3.82,16,11.30,69,0.24,0.60,0.40,F,21,B
2021-04-18,14:14:29.34,23.8840,121.4687,16.12,2.74,12,8.40,110,0.43,1.50,1.40,F,19,B
2021-04-18,14:14:37.80,23.8592,121.4800,14.42,6.26,99,6.50,45,0.26,0.10,0.10,F,322,B
2021-04-18,14:16:07.75,23.8278,121.4235,12.15,3.89,9,2.50,101,0.30,1.10,0.90,F,14,B
2021-04-18,14:17:02.30,23.8697,121.4453,15.43,3.74,22,6.40,50,0.34,0.60,0.70,F,41,A
2021-04-18,14:18:01.85,23.8052,121.4700,10.64,3.54,40,3.00,52,0.43,0.60,0.50,F,68,A
2021-04-18,14:18:20.47,23.8378,121.4328,11.43,2.71,6,3.00,95,0.27,1.20,1.50,F,10,B
2021-04-18,14:19:46.36,23.8878,121.4203,11.66,2.56,10,8.60,86,0.29,0.80,1.00,F,20,A
2021-04-18,14:19:59.03,23.8247,121.4327,11.44,2.20,13,1.70,59,0.29,0.70,0.80,F,21,A
2021-04-18,14:20:05.63,23.8038,121.4727,11.68,3.29,54,3.30,61,0.31,0.10,0.10,F,100,B
2021-04-18,14:20:38.13,23.8922,121.4448,14.80,2.76,27,8.90,48,0.33,0.50,0.60,F,52,A
2021-04-18,14:20:58.75,23.8458,121.4247,11.45,1.93,8,4.10,137,0.30,1.20,0.90,F,13,C
2021-04-18,14:21:03.53,23.8752,121.4388,12.08,2.48,15,7.00,98,0.23,0.60,0.60,F,26,B
2021-04-18,14:21:16.77,23.8095,121.4365,12.50,2.46,12,0.60,82,0.44,1.30,0.90,F,22,A
2021-04-18,14:21:28.86,23.8775,121.4503,16.83,2.98,43,7.30,53,0.39,0.50,0.50,F,85,A
2021-04-18,14:21:52.18,23.8227,121.4435,13.16,2.29,17,1.20,77,0.32,0.70,0.80,F,30,A
2021-04-18,14:22:03.16,23.8787,121.4625,16.65,2.58,30,7.70,55,0.24,0.20,0.30,F,57,B
2021-04-18,14:23:06.39,23.7552,121.4563,12.43,1.98,9,6.50,125,0.29,0.60,0.70,F,17,B
2021-04-18,14:23:19.67,23.8005,121.4365,13.97,1.93,15,1.40,87,0.33,0.70,0.60,F,27,A
2021-04-18,14:23:27.14,23.8710,121.4543,13.87,1.96,11,6.70,62,0.27,0.70,0.80,F,12,B
2021-04-18,14:23:29.78,23.8063,121.4657,10.66,2.82,51,2.50,59,0.37,0.10,0.20,F,102,B
2021-04-18,14:23:54.25,23.8773,121.4650,14.15,2.63,39,7.60,57,0.29,0.20,0.20,F,77,B
2021-04-18,14:24:06.03,23.7852,121.4448,7.43,1.67,8,3.00,89,0.24,0.70,0.60,F,14,A
2021-04-18,14:24:43.01,23.8698,121.4475,16.25,1.96,19,6.40,98,0.35,0.70,0.70,F,38,B
2021-04-18,14:24:58.55,23.8727,121.4345,10.43,1.78,8,6.70,95,0.29,0.90,1.40,F,15,B
2021-04-18,14:25:10.06,23.8225,121.4490,12.10,1.23,5,1.40,119,0.23,1.10,0.80,F,9,D
2021-04-18,14:25:18.39,23.8082,121.4898,11.93,1.34,6,5.00,95,0.25,1.50,1.20,F,11,B
2021-04-18,14:25:30.84,23.7845,121.4493,7.21,1.10,5,3.20,124,0.06,0.30,0.40,F,9,D
2021-04-18,14:25:33.51,23.8842,121.4575,15.73,2.28,24,8.20,53,0.27,0.20,0.20,F,48,B
2021-04-18,14:25:43.13,23.8782,121.4582,14.49,2.19,22,7.50,84,0.25,0.20,0.30,F,43,B
2021-04-18,14:26:00.50,23.8033,121.4518,9.59,1.02,5,1.40,116,0.09,0.40,0.40,F,9,D
2021-04-18,14:26:04.62,23.8028,121.4650,12.72,2.22,14,2.60,99,0.31,0.30,0.40,F,22,C
2021-04-18,14:26:21.12,23.8087,121.4465,12.42,1.64,16,0.60,86,0.28,0.70,0.60,F,31,A
2021-04-18,14:26:38.67,23.8695,121.4332,14.48,1.49,12,6.40,94,0.29,0.70,0.90,F,22,B
2021-04-18,14:27:03.08,23.8013,121.4547,10.09,1.83,18,1.80,92,0.25,0.20,0.20,F,35,B
2021-04-18,14:27:39.63,23.8470,121.4567,9.89,1.60,15,4.20,80,0.39,0.80,0.80,F,27,A
2021-04-18,14:27:49.12,23.8057,121.4310,7.91,1.28,11,1.30,76,0.34,0.80,1.00,F,18,A
2021-04-18,14:27:52.70,23.8072,121.4363,9.86,1.66,20,0.70,51,0.35,0.60,0.60,F,35,A
2021-04-18,14:28:05.81,23.8775,121.4667,14.86,2.49,50,7.70,57,0.32,0.20,0.20,F,97,B
2021-04-18,14:28:31.05,23.8698,121.4328,14.55,1.44,8,6.40,94,0.32,1.30,1.60,F,12,B
2021-04-18,14:28:50.04,23.8030,121.4673,12.95,1.63,14,2.80,57,0.31,0.40,0.40,F,28,B
2021-04-18,14:29:00.80,23.8640,121.4687,15.24,1.10,10,6.40,140,0.23,1.20,0.80,F,16,C
2021-04-18,14:29:14.70,23.8007,121.4303,11.08,1.54,17,1.70,84,0.27,0.60,0.50,F,30,A
2021-04-18,14:29:26.18,23.8532,121.4587,11.25,1.39,13,4.90,69,0.31,0.80,0.70,F,22,A
2021-04-18,14:29:34.12,23.8050,121.4400,10.67,1.43,12,0.80,86,0.23,0.60,0.60,F,21,A
2021-04-18,14:29:45.84,23.8223,121.4573,14.57,1.82,25,2.00,82,0.29,0.60,0.50,F,40,A
2021-04-18,14:30:07.04,23.8022,121.4495,12.40,1.56,18,1.40,52,0.30,0.60,0.60,F,32,A
2021-04-18,14:30:55.72,23.8517,121.4530,12.27,1.53,17,4.50,100,0.34,0.90,0.70,F,30,B
2021-04-18,14:31:21.06,23.7697,121.4603,10.59,1.77,15,5.10,117,0.36,0.80,0.60,F,29,B
2021-04-18,14:31:46.71,23.8327,121.4538,12.44,1.84,24,2.60,74,0.33,0.60,0.50,F,43,A
2021-04-18,14:32:10.17,23.8107,121.4410,14.75,1.56,18,0.20,49,0.41,0.80,0.50,F,34,A
2021-04-18,14:32:20.54,23.8538,121.4533,11.43,1.19,9,4.80,105,0.24,0.80,0.60,F,16,B
2021-04-18,14:32:30.75,23.8615,121.4755,8.76,1.12,7,6.50,77,0.22,0.60,0.60,F,13,A
2021-04-18,14:32:35.23,23.8527,121.3740,17.52,1.49,9,8.20,69,0.41,1.20,1.80,F,18,A
2021-04-18,14:33:29.02,23.8312,121.4367,16.25,1.59,22,2.20,56,0.40,0.70,0.60,F,43,A
2021-04-18,14:34:29.01,23.8780,121.4333,12.71,1.27,11,7.30,61,0.24,0.80,0.80,F,20,A
2021-04-18,14:34:42.17,23.8223,121.4445,11.88,1.47,17,1.20,86,0.22,0.50,0.40,F,31,A
2021-04-18,14:36:28.03,23.8365,121.4808,12.03,2.87,99,4.80,40,0.38,0.10,0.10,F,198,B
2021-04-18,14:37:49.57,23.7977,121.4668,10.16,2.03,34,3.00,56,0.33,0.20,0.20,F,67,B
2021-04-18,14:39:01.89,23.8080,121.4385,10.76,1.04,8,0.50,97,0.23,0.70,0.60,F,15,B
2021-04-18,14:39:09.60,23.8810,121.4488,17.64,1.76,22,7.70,105,0.38,0.80,0.90,F,41,B
2021-04-18,14:39:22.11,23.8522,121.4502,11.70,1.08,10,4.50,69,0.30,1.10,0.80,F,16,A
2021-04-18,14:39:48.59,23.8178,121.4327,15.70,1.57,20,1.10,77,0.38,0.70,0.70,F,38,A
2021-04-18,14:40:36.09,23.8298,121.4478,12.15,1.49,8,2.10,90,0.21,0.90,0.50,F,14,A
2021-04-18,14:40:41.24,23.7935,121.4518,13.94,1.42,14,2.30,103,0.32,0.70,0.50,F,28,B
2021-04-18,14:41:25.07,23.8092,121.4467,12.25,1.31,8,0.60,109,0.20,0.80,0.60,F,14,B
2021-04-18,14:41:50.19,23.8273,121.4463,14.64,2.65,70,1.80,55,0.32,0.10,0.10,F,136,B
2021-04-18,14:43:03.57,23.8758,121.4647,14.63,1.80,22,7.50,87,0.23,0.20,0.20,F,43,B
2021-04-18,14:44:09.10,23.8377,121.4518,11.74,1.85,16,3.00,91,0.40,1.00,0.80,F,28,B
2021-04-18,14:44:44.76,23.7733,121.4692,10.46,1.33,13,5.10,70,0.34,1.00,0.70,F,20,A
2021-04-18,14:45:03.55,23.8698,121.4408,14.34,1.21,8,6.40,99,0.27,1.00,1.20,F,13,B
2021-04-18,14:46:03.04,23.8237,121.4502,13.18,1.05,8,1.50,119,0.41,1.80,1.40,F,14,B
2021-04-18,14:46:25.08,23.8265,121.4525,14.72,2.80,87,2.00,39,0.29,0.10,0.10,F,166,B
2021-04-18,14:47:16.94,23.8567,121.4448,11.24,1.22,9,4.90,100,0.35,1.20,1.20,F,16,B
2021-04-18,14:47:53.17,23.8473,121.4517,11.53,1.41,7,4.00,90,0.30,1.10,1.00,F,12,A
2021-04-18,14:47:58.16,23.8803,121.4465,15.78,2.11,37,7.60,52,0.38,0.60,0.60,F,66,A
2021-04-18,14:49:52.81,23.8093,121.4523,12.57,1.85,27,1.10,50,0.40,0.80,0.70,F,47,A
2021-04-18,14:50:19.38,23.8458,121.4818,12.08,2.73,80,5.60,75,0.33,0.10,0.10,F,155,B
2021-04-18,14:50:37.23,23.8302,121.4245,12.12,1.60,10,2.70,56,0.31,1.10,0.90,F,18,A
2021-04-18,14:50:49.52,23.7730,121.4568,7.99,1.26,11,4.60,66,0.26,0.70,0.50,F,17,A
2021-04-18,14:52:57.62,23.8107,121.4267,13.30,1.17,11,1.50,79,0.25,0.70,0.70,F,21,A
2021-04-18,14:53:34.61,23.8683,121.4443,13.37,1.37,11,6.20,101,0.31,0.90,0.70,F,18,B
2021-04-18,14:57:21.88,23.8388,121.4552,11.99,1.69,17,3.30,91,0.34,0.80,0.60,F,31,B
2021-04-18,14:57:38.38,23.8582,121.4558,12.05,1.25,10,5.30,103,0.39,1.30,1.10,F,16,B
2021-04-18,14:57:42.09,23.8403,121.4558,12.21,1.45,14,3.50,97,0.36,1.00,0.70,F,25,B
2021-04-18,15:02:37.78,23.8202,121.4260,13.33,1.18,13,1.80,81,0.37,1.10,1.00,F,25,A
2021-04-18,15:03:24.24,23.8315,121.4555,11.97,2.25,36,2.60,70,0.40,0.60,0.50,F,63,A
2021-04-18,15:03:33.45,23.8603,121.4645,9.86,2.08,6,5.80,114,0.27,1.00,1.10,F,12,B
2021-04-18,15:03:44.90,23.7807,121.4353,10.46,1.81,10,3.50,97,0.24,0.70,0.60,F,18,B
2021-04-18,15:04:40.35,23.8263,121.4382,12.61,1.26,7,1.60,80,0.33,1.50,1.10,F,12,A
2021-04-18,15:05:09.82,23.8017,121.4660,11.27,2.37,51,2.70,57,0.29,0.10,0.10,F,92,B
2021-04-18,15:05:23.09,23.8467,121.3710,6.44,1.25,7,8.20,102,0.15,0.60,0.80,F,11,B
2021-04-18,15:08:35.89,23.8250,121.4247,10.65,1.51,13,2.20,56,0.34,1.00,0.90,F,20,A
2021-04-18,15:08:46.41,23.8427,121.4570,11.54,1.78,10,3.70,104,0.40,1.40,0.90,F,17,B
2021-04-18,15:09:07.25,23.8023,121.4572,12.14,1.78,35,1.90,81,0.38,0.60,0.50,F,65,A
2021-04-18,15:09:41.60,23.8232,121.4597,9.85,1.35,13,2.20,67,0.30,0.70,0.70,F,21,A
2021-04-18,15:10:12.72,23.8387,121.4602,11.26,1.26,12,3.50,105,0.33,1.00,0.80,F,16,B
2021-04-18,15:10:17.04,23.8672,121.4575,13.68,1.98,38,6.30,58,0.38,0.50,0.70,F,67,A
2021-04-18,15:10:25.85,23.8100,121.4507,11.69,1.60,11,0.90,49,0.20,0.70,0.50,F,17,A
2021-04-18,15:11:08.64,23.8225,121.4542,14.05,2.96,94,1.70,57,0.32,0.10,0.10,F,178,B
2021-04-18,15:17:34.85,23.8378,121.4695,14.71,2.50,44,4.00,58,0.51,0.60,0.80,F,84,A
2021-04-18,15:18:06.88,23.8452,121.4625,12.18,1.25,9,4.20,80,0.32,1.00,0.90,F,15,A
2021-04-18,15:20:57.85,23.8710,121.4837,16.58,1.83,18,7.80,65,0.29,0.80,0.30,F,33,A
2021-04-18,15:21:26.87,23.8483,121.4533,11.47,1.77,24,4.20,66,0.36,0.70,0.60,F,43,A
2021-04-18,15:21:49.51,23.8400,121.4445,11.95,1.45,13,3.10,96,0.35,1.00,0.70,F,22,B
2021-04-18,15:22:32.83,23.8428,121.4563,12.45,1.42,15,3.70,76,0.34,0.80,0.70,F,29,A
2021-04-18,15:23:20.16,23.8077,121.4457,12.68,1.08,13,0.60,86,0.33,1.00,0.60,F,21,A
2021-04-18,15:23:27.49,23.8903,121.4345,15.97,1.69,14,8.70,68,0.38,1.10,1.00,F,25,A
2021-04-18,15:25:09.53,23.8780,121.4382,14.34,1.26,9,7.30,98,0.30,1.00,1.20,F,18,B
2021-04-18,15:25:18.24,23.8770,121.4595,11.33,1.25,10,7.40,114,0.30,0.90,0.80,F,20,B
2021-04-18,15:26:27.84,23.8550,121.4142,15.20,1.09,8,5.50,90,0.41,1.70,1.90,F,13,A
2021-04-18,15:27:50.19,23.7882,121.4497,10.08,1.22,11,2.80,77,0.30,0.70,0.80,F,20,A
2021-04-18,15:30:15.88,23.8317,121.4438,12.39,1.24,11,2.20,93,0.29,0.90,0.60,F,21,B
2021-04-18,15:31:13.88,23.8883,121.4760,9.71,1.17,7,8.70,129,0.47,1.20,1.00,F,12,C
2021-04-18,15:32:13.48,23.8105,121.4513,12.79,2.12,36,1.00,46,0.37,0.60,0.50,F,62,A
2021-04-18,15:32:39.52,23.7985,121.4402,12.74,1.43,23,1.50,52,0.30,0.60,0.50,F,39,A
2021-04-18,15:33:28.15,23.8845,121.4485,14.55,1.27,8,8.00,158,0.29,1.20,1.50,F,15,C
2021-04-18,15:37:20.80,23.8518,121.4757,11.85,2.69,63,5.60,72,0.34,0.20,0.20,F,110,B
2021-04-18,15:38:58.56,23.8782,121.4795,16.30,1.49,16,8.30,72,0.33,0.50,0.50,F,28,B
2021-04-18,15:40:02.96,23.8420,121.4605,13.21,1.41,15,3.80,73,0.44,1.10,1.00,F,28,A
2021-04-18,15:41:56.93,23.8010,121.4527,12.84,1.21,17,1.70,92,0.40,1.00,0.60,F,32,B
2021-04-18,15:44:29.03,23.8083,121.4762,7.28,2.47,57,3.50,64,0.35,0.20,0.20,F,88,B
2021-04-18,15:47:58.92,23.8102,121.4522,12.68,1.68,23,1.10,82,0.34,0.70,0.50,F,42,A
2021-04-18,15:49:06.08,23.8367,121.4453,11.66,1.32,16,2.80,92,0.34,0.80,0.70,F,27,B
2021-04-18,15:51:08.29,23.8302,121.4675,10.19,1.24,14,3.30,76,0.32,0.80,0.70,F,23,A
2021-04-18,15:54:18.76,23.7980,121.4703,8.40,1.95,27,3.30,103,0.27,0.20,0.10,F,48,B
2021-04-18,15:54:49.43,23.8477,121.4685,9.77,1.34,10,4.80,113,0.34,0.90,1.00,F,20,B
2021-04-18,15:56:43.44,23.8100,121.4532,9.67,1.06,11,1.20,89,0.38,1.00,0.80,F,21,A
2021-04-18,15:59:37.51,23.7935,121.4475,14.24,2.09,35,2.10,55,0.44,0.60,0.40,F,65,A
2021-04-18,16:00:26.16,23.8342,121.4622,12.48,2.04,28,3.20,92,0.37,0.60,0.50,F,54,B
2021-04-18,16:01:03.21,23.8448,121.4485,11.84,1.27,13,3.70,99,0.34,0.90,0.80,F,25,B
2021-04-18,16:02:01.16,23.8078,121.4327,12.50,1.06,12,1.00,119,0.32,1.30,0.80,F,22,B
2021-04-18,16:02:13.45,23.8392,121.4537,12.25,1.57,18,3.30,96,0.40,0.80,0.70,F,36,B
2021-04-18,16:02:33.51,23.8062,121.4725,7.95,2.19,25,3.20,97,0.27,0.20,0.20,F,46,B
2021-04-18,16:02:43.56,23.8160,121.4497,10.24,1.09,7,0.90,93,0.41,1.20,1.10,F,14,B
2021-04-18,16:04:02.01,23.8403,121.4718,11.75,2.23,39,4.40,74,0.29,0.20,0.20,F,72,B
2021-04-18,16:04:13.14,23.8363,121.4562,11.88,1.62,11,3.10,95,0.30,0.80,0.60,F,22,B
2021-04-18,16:06:11.14,23.8947,121.4620,17.55,2.55,45,8.40,53,0.49,0.70,1.10,F,81,A
2021-04-18,16:07:24.64,23.8377,121.4315,10.90,1.50,7,3.00,88,0.42,1.50,1.50,F,12,A
2021-04-18,16:10:15.50,23.7458,121.5283,8.63,2.10,30,4.60,117,0.34,0.60,0.40,F,49,B
2021-04-18,16:13:21.48,23.8482,121.4602,10.81,1.20,11,4.40,101,0.36,0.90,0.80,F,21,B
2021-04-18,16:14:02.36,23.8133,121.4390,15.13,1.47,16,0.30,63,0.39,1.00,0.80,F,29,A
2021-04-18,16:14:27.75,23.8895,121.4390,15.80,1.22,12,8.60,55,0.27,0.50,0.40,F,23,B
2021-04-18,16:17:21.07,23.7772,121.5493,8.20,2.22,51,1.80,101,0.35,0.20,0.10,F,100,C
2021-04-18,16:17:29.07,23.7622,121.5327,6.93,1.88,8,4.10,119,0.27,0.30,0.40,F,16,B
2021-04-18,16:18:08.85,23.8380,121.4828,13.28,1.67,20,5.10,108,0.28,0.30,0.30,F,40,B
2021-04-18,16:23:24.39,23.8245,121.4390,15.67,1.73,21,1.40,85,0.43,0.80,0.80,F,38,A
2021-04-18,16:24:45.26,23.8430,121.4675,14.51,1.72,17,4.30,102,0.44,0.90,0.90,F,34,B
2021-04-18,16:25:16.19,23.8348,121.4518,14.09,1.55,22,2.80,94,0.28,0.30,0.30,F,42,B
2021-04-18,16:26:22.07,23.8160,121.4397,13.84,1.43,12,0.50,86,0.34,1.00,1.00,F,23,A
2021-04-18,16:27:01.47,23.8098,121.4702,12.32,1.23,15,2.90,90,0.41,1.00,0.70,F,27,A
2021-04-18,16:29:35.32,23.8137,121.4333,14.88,1.58,23,0.90,46,0.36,0.70,0.80,F,40,A
2021-04-18,16:29:58.77,23.8763,121.4447,12.75,1.40,10,7.10,102,0.23,0.70,0.70,F,18,B
2021-04-18,16:30:05.63,23.8693,121.4222,15.82,1.47,11,6.60,88,0.27,0.80,1.00,F,22,A
2021-04-18,16:33:11.28,23.8325,121.4538,11.87,1.41,12,2.60,99,0.34,0.90,0.70,F,24,B
2021-04-18,16:33:41.22,23.7960,121.4460,11.14,1.15,11,1.80,93,0.41,1.10,0.80,F,22,B
2021-04-18,16:34:15.60,23.8108,121.4642,10.93,1.57,14,2.30,89,0.33,0.90,0.70,F,21,A
2021-04-18,16:36:12.42,23.8433,121.4483,12.13,1.34,14,3.50,68,0.30,0.80,0.60,F,25,A
2021-04-18,16:36:28.82,23.7957,121.4892,9.90,1.08,8,5.20,106,0.18,1.10,0.90,F,10,B
2021-04-18,16:37:09.45,23.8727,121.4615,11.10,1.13,12,7.00,110,0.34,1.00,0.80,F,20,B
2021-04-18,16:37:24.41,23.8000,121.4440,12.13,1.35,17,1.40,52,0.28,0.60,0.60,F,29,A
2021-04-18,16:37:50.35,23.7910,121.4672,7.89,1.10,14,3.50,104,0.28,0.90,0.70,F,20,B
2021-04-18,16:41:31.25,23.8717,121.4545,18.23,2.97,99,6.80,41,0.27,0.10,0.10,F,217,B
2021-04-18,16:41:38.51,23.8907,121.4563,16.93,2.64,8,8.90,92,0.09,0.80,0.40,F,11,B
2021-04-18,16:43:35.96,23.8267,121.4428,11.29,1.31,10,1.70,93,0.23,0.30,0.30,F,20,B
2021-04-18,16:44:34.39,23.8260,121.4532,12.26,1.36,14,2.00,77,0.33,0.90,0.70,F,25,A
2021-04-18,16:44:47.25,23.8857,121.4478,17.37,1.86,25,8.20,73,0.41,0.70,1.00,F,47,A
2021-04-18,16:47:30.29,23.8048,121.4443,9.44,1.28,9,0.80,87,0.25,0.80,0.60,F,16,A
2021-04-18,16:48:16.87,23.9000,121.4463,18.52,1.92,26,8.70,47,0.45,0.70,1.10,F,46,A
2021-04-18,16:50:33.73,23.8305,121.4547,12.42,1.76,25,2.40,92,0.29,0.50,0.40,F,47,B
2021-04-18,16:52:59.43,23.7882,121.4387,10.20,1.18,15,2.70,94,0.27,0.70,0.60,F,27,B
2021-04-18,16:55:41.19,23.8118,121.4513,9.13,1.03,9,1.00,89,0.31,1.00,0.70,F,16,A
2021-04-18,16:56:55.19,23.8620,121.4202,16.29,1.40,10,5.90,100,0.22,0.70,0.60,F,20,B
2021-04-18,17:03:11.23,23.8327,121.4602,13.27,1.67,17,3.00,95,0.33,0.80,0.80,F,31,B
2021-04-18,17:03:43.73,23.7800,121.4537,10.79,1.60,19,3.80,106,0.34,0.60,0.50,F,36,B
2021-04-18,17:04:47.47,23.8697,121.4547,17.59,2.87,90,6.50,46,0.33,0.20,0.10,F,180,B
2021-04-18,17:05:56.64,23.8142,121.4363,11.88,1.20,8,0.60,83,0.32,1.20,1.10,F,16,A
2021-04-18,17:06:01.65,23.8325,121.4482,11.71,1.24,8,2.40,96,0.24,0.70,0.90,F,16,B
2021-04-18,17:59:45.35,23.8777,121.3305,9.56,1.74,31,13.50,46,0.33,0.20,0.70,F,62,C
2021-04-18,18:00:14.40,23.8777,121.3312,6.72,1.54,20,13.40,51,0.27,0.20,0.70,F,40,B
2021-04-18,18:04:00.63,23.8265,121.4633,14.59,2.43,70,2.80,61,0.34,0.10,0.10,F,140,B
