121.5702	23.8777	2021	07	08	2.5	10.67	13	41	32
121.5497	23.8667	2021	07	08	2.35	9.49	14	49	33
121.5433	23.8653	2021	07	08	2.3	7.57	15	33	51
121.5743	23.9003	2021	07	08	2.33	8.78	17	17	43
121.6617	24.0088	2021	07	08	2.56	47.94	22	54	49
121.4388	23.8922	2021	07	09	2.3	25.47	00	36	24
121.5718	23.923	2021	07	09	2.41	11.44	08	20	27
121.5782	23.8362	2021	07	09	2.3	6.44	13	25	39
121.5792	23.9088	2021	07	09	2.3	10.02	20	28	55
121.3963	23.7352	2021	07	09	2.51	20.1	20	55	07
121.5815	23.9298	2021	07	09	2.7	6.67	22	10	25
121.5945	23.9118	2021	07	10	3.05	9.56	00	16	50
121.575	23.9203	2021	07	10	2.9	5.9	03	03	54
121.579	23.9158	2021	07	10	2.82	7.17	09	41	53
121.5868	23.9142	2021	07	10	2.6	5.91	14	04	33
121.4367	23.7945	2021	07	10	2.67	12.42	21	25	21
121.681	24.1065	2021	07	11	2.61	8.27	01	38	47
121.68	24.1035	2021	07	11	2.75	9.02	01	39	07
121.6767	24.1027	2021	07	11	2.38	10.37	01	45	22
121.45	23.9108	2021	07	11	2.41	14.6	04	03	26
121.6083	24.2888	2021	07	11	2.72	23.22	18	14	03
121.5788	23.865	2021	07	11	3.97	7.04	19	18	27
121.448	23.8205	2021	07	11	2.58	24.33	22	32	28
121.6083	24.023	2021	07	12	3.53	32.41	08	30	04
121.6037	24.0188	2021	07	12	2.36	30.04	08	31	29
121.6028	23.9415	2021	07	12	2.39	8.03	22	20	56
121.602	23.9392	2021	07	12	3.53	7.88	23	41	16
121.6007	23.938	2021	07	12	3.56	8.66	23	41	35
121.6008	23.9462	2021	07	12	2.82	8.54	23	56	50
121.594	23.9485	2021	07	13	2.47	8.09	01	24	55
121.592	23.9425	2021	07	13	2.7	8.29	02	17	21
121.611	23.8167	2021	07	13	2.35	39.65	02	43	10
121.5218	23.8912	2021	07	13	2.53	11.1	04	51	40
121.5898	23.9393	2021	07	13	2.59	7.91	05	33	30
121.5725	23.9113	2021	07	13	2.36	5.53	15	11	05
121.594	23.9405	2021	07	13	2.49	8.25	21	26	29
121.6002	23.9347	2021	07	13	2.33	8.86	21	27	51
121.5997	23.935	2021	07	13	5.43	8.66	22	52	05
121.5857	23.9437	2021	07	13	4.65	8.28	22	53	08
